Location_Reference,Object_Reference,UI_Activation_Type,Object_Title,Location,Description,Long_Description,Collection_Status,Acknowledgements,Credits,Awards_Recognitions,Collection_Number,Curator,Education,Meta_Tags,Subgenre,Fun_Fact,Animation,Origin,Media,Video_Clip,Audio_Clip,Images,Creator,Creator_Gender,Birth_Year,3D_Model_Designer,Shader,Animator,Auto_Tour,For_Sale,Sponsor_logo,Comment,Suggestion,Vote,Donate,Join,VX_Survey
08.08,8,Click Object,Pulse Tube Coolers,Quantum Computer Tour,Pulse Tube Coolers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.09,9,Click Object,Superconducting Coxaial Lines,Quantum Computer Tour,Superconducting Coxaial Lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.10,10,Click Object,Mixing Chamber,Quantum Computer Tour,Mixing Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.11,11,Click Object,Cryogenic Isolators,Quantum Computer Tour,Cryogenic Isolators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.12,12,Click Object,Quantum Limited Amplifiers,Quantum Computer Tour,Quantum Limited Amplifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.13,13,Click Object,Quantum Processor Chip,Quantum Computer Tour,Quantum Processor Chip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.14,14,Click Object,Cryoperm Shield,Quantum Computer Tour,Cryoperm Shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.15,15,Click Object,Welcome Message,Quantum Computer Tour,Welcome Message,"From: Executive Director, Museum of Science Fiction

Date: June 3, 2023

Welcome to the Museum of Science Fiction

About a hundred years ago Einstein said, “Imagination is everything. It is the preview of life's coming attractions.”

As a species, humanity is rapidly coming to an inflection point. We now hold the knowledge and the tools
to solve some of our most challenging problems and possibly, in the not so distant future, move towards a
post-scarcity civilization.

At the Museum of Science Fiction, art and science are powered by imagination. This simulation is designed
to preview life's coming attractions - both good and bad.

This project began as experiment to prototype ideas for a physical museum. The technology we used 
allowed us to go beyond experimentation and create a new center of gravity to educate and entertain people. 

Essentially, science fiction is the story of humanity: who we were, who we are, and who we dream to be.
We would like to go beyond 21st century story-telling and provide a space where people can expand
their imagination and consciousness of the real world.

""Reality is that which, when you stop believing in it, doesn't go away"" -  Philip k. Dick - Valis, 1981
Here, reality is a persistent environment that can provide inspiration to transcend reality.

We hope you will enjoy exploring the Museum and find inspiration to do something wonderful for humanity.

Greg Viggiano, PhD
Executive Director, Museum of Science Fiction
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.16,16,Click Object,Gallery Credits,Quantum Computer Tour,Gallery Credits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.17,17,Click Object,VR Tips and Hints,Quantum Computer Tour,VR Tips and Hints,"VR special features and functionality        
        Avatar configuration: right or left controller A button
        UI screen activation: point and click on object
        Movement: right or left controller joystick
        Fly: right or left controller joystick, point in the direction you want to fly
        Location bookmarks: right or left controller B button
        Communication: enable HMD microphone and HMD speakers
        
Desktop (Mac and PC) special features and functionality        
        Avatar configuration: press escape key
        UI screen activation: click on object
        Movement: W S A D and space bar keys
        Communication: unmute microphone and speaker(s)
        
Additional information        
        Some areas are restricted and only accessible by Museum members or staff
        
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.18,18,Click Object,Terms of Use Legal Information,Quantum Computer Tour,Terms of Use Legal Information,"Terms of Service and Policies                                
        Notice of Fair Use                     https://www.museumofsciencefiction.org/ip1
        Privacy Policy                            https://www.museumofsciencefiction.org/privacy
        Terms of Service                        https://www.museumofsciencefiction.org/terms
        Code of Conduct                        https://www.museumofsciencefiction.org/code-of-coduct",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.19,19,Click Object,Exhibition Information,Quantum Computer Tour,Exhibition Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09.01,1,Click Object,Tower Structure,Desert Area,3D Model,,Museum of Science Fiction,,,,,,,,,,,,,,,,Michal Klimczak,Male,1979,Aishwarya Balagopal,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
09.02,2,Click Object,Thumper,Desert Area,"3D Model from the film, Dune, 2021","The Thumper is a simple yet crucial tool in the universe of Dune, originally depicted in Frank Herbert's seminal 1965 novel and later brought to life in various film and television adaptations, including Denis Villeneuve’s 2021 film. On the desert planet of Arrakis, also known as Dune, the Thumper plays a vital role in the survival strategies of its inhabitants, particularly the Fremen, the desert-dwelling people who have adapted to the harsh environment of the planet.

A Thumper is a cylindrical device designed to produce rhythmic, pounding vibrations when activated. These vibrations mimic the footsteps of large creatures, and on Arrakis, they are primarily used to attract the planet’s most feared predators—the colossal sandworms. Sandworms, or Shai-Hulud as they are revered by the Fremen, are immense, worm-like creatures that live beneath the sands of Arrakis, drawn to any rhythmic vibrations on the surface. This makes them both a deadly threat and a potential tool for those who understand how to control their movements.

In practice, Thumpers serve two main purposes. First, they are used as a decoy to lure sandworms away from the user, allowing them to traverse the desert without triggering a worm attack. Second, the Fremen use Thumpers in their daring practice of ""worm riding,"" where they summon a sandworm and mount it to travel across the vast desert expanses of Arrakis. This practice is not only a means of transportation but also a rite of passage and a demonstration of mastery over the environment.

The Thumper's design reflects the Fremen's deep understanding of their world, blending simplicity with effectiveness. It symbolizes their ability to harness the dangers of Arrakis for their benefit, turning a lethal threat into a tool of survival. In the broader context of Dune, the Thumper exemplifies the theme of adaptation and the symbiotic relationship between the inhabitants of Arrakis and their harsh environment, underscoring the importance of understanding and respecting the natural world.",Museum of Science Fiction,,,,,,,Technology,,,,USA,Film,,,,Frank Herbert,Male,1920-1986,,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
09.03,3,Click Object,Sandworm,Desert Area,"3D Model from the film, Dune, 2021","The sandworms of Arrakis, also known as ""Shai-Hulud"" within the universe of Frank Herbert's ""Dune,"" are colossal, iconic creatures that play a critical role in the ecology and economy of the desert planet. These titanic beings are not only central to the planet's ecosystem but are also deeply woven into the cultural and religious fabric of the planet's inhabitants, the Fremen.

Sandworms can grow to be hundreds of meters long, with thick, segmented bodies and a gaping, tooth-lined maw. They dwell beneath the vast sand dunes of Arrakis, surfacing to attack the rhythmic vibrations on the sand's surface, which they interpret as prey. This can include the large mining machinery used to extract the planet’s most valuable resource, the spice melange, which is found only on Arrakis. The spice is essential for space travel, making sandworms indirectly vital to interstellar commerce and power.

The life cycle of the sandworm is complex and unique. They begin as tiny larvae, known as sandtrout, which encapsulate water to form pockets beneath the desert surface, creating the planet's vital spice deposits. As they mature, these creatures undergo several transformations, ultimately becoming the giant sandworms. Their bodies produce the spice, and when they die, their decomposition leads to rich spice blowouts.

The Fremen, having adapted to life on Arrakis, revere the sandworms as sacred creatures and integral to their religion. They harvest the spice while also learning to coexist with the sandworms, even riding them as a rite of passage and demonstration of mastery over their harsh environment.

In the ""Dune"" series, sandworms symbolize the untamable nature of Arrakis itself and are a source of awe and spiritual significance. Their presence underlines themes of ecological interdependence and the consequences of environmental exploitation, serving as a stark reminder of the balance between harnessing and respecting nature.",Museum of Science Fiction,,,,,,,Lifeform,,,,USA,Film,,,,Frank Herbert,Male,1920-1986,Lawrence Stewart,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
09.04,4,Click Object,Stargate,Desert Area,"3D Model from the film, Stargate, 1994","The Stargate is a central element in the ""Stargate"" franchise, which includes television series, films, and books. This fictional device functions as a teleportation portal, enabling instant travel between two distant points in space, often across galaxies. Its design and operation are pivotal to the narratives of the franchise, serving as a gateway to adventures on myriad alien worlds.

Physically, the Stargate is a large ring, typically made of a fictional, ancient metal that resembles stone but possesses unique properties. It stands about 22 feet in diameter and features intricate engravings and symbols along its circumference. These symbols represent different constellations and are used to dial specific destinations. The Stargate contains nine chevrons, each capable of locking onto a symbol to form an address that connects it to another Stargate, creating a stable wormhole through which characters can travel.

To operate, the Stargate spins its inner ring, selecting symbols in a sequence to lock in an address. Once the correct address is entered and the final chevron is locked, the gate activates, producing a watery-looking event horizon. Travelers can then pass through this event horizon to emerge at another Stargate located elsewhere in the universe. The process is both visually spectacular and central to the plot dynamics of the series.

The concept of the Stargate was first introduced in the 1994 film ""Stargate,"" directed by Roland Emmerich. The technology is described as being created by an advanced alien race known as the Ancients, who used the gates to explore the galaxy and establish networks of connected worlds. This backstory enriches the franchise’s mythology and drives much of the series' exploration and conflict, as various factions seek to control or exploit the Stargate technology for their own purposes.

In the franchise, the Stargate symbolizes the limitless possibilities of human discovery and interaction with alien cultures. It is both a scientific marvel and a profound narrative device that facilitates the blend of ancient mythologies with futuristic science fiction.",Museum of Science Fiction,,,,,,,Technology,,,,USA,Film,,,,,,,Clay Welsh,,,,,,Gravity Forms,Gravity Forms,Gravity Forms,https://donate.stripe.com/5kA7v87go3co4Gk6oo,https://www.museumofsciencefiction.org/join,Gravity Forms
